"species_id","english_common_name","sporder","family","genus","species","mass","sd","sex","subspecies","location","name_mismatch","name_notes","not_in_dunning","close_genus","close_species","close_subspecies","close_species_notes","aou"
634,"Northern Goshawk","Accipitriformes","Accipitridae","Accipiter","gentilis",1170,NA,"f","schvedowi","Hopei, China",NA,NA,NA,NA,NA,NA,NA,3340
637,"Bald Eagle","Accipitriformes","Accipitridae","Haliaeetus","leucocephalus",4130,NA,"m",NA,"Alaska, USA",NA,NA,NA,NA,NA,NA,NA,3520
637,"Bald Eagle","Accipitriformes","Accipitridae","Haliaeetus","leucocephalus",5350,NA,"f",NA,"Alaska, USA",NA,NA,NA,NA,NA,NA,NA,3520
640,"Mississippi Kite","Accipitriformes","Accipitridae","Ictinia","mississippiensis",245,NA,"m",NA,"Oklahoma, USA",NA,NA,NA,NA,NA,NA,NA,3290
640,"Mississippi Kite","Accipitriformes","Accipitridae","Ictinia","mississippiensis",311,NA,"f",NA,"Oklahoma, USA",NA,NA,NA,NA,NA,NA,NA,3290
644,"Snail Kite","Accipitriformes","Accipitridae","Rostrhamus","sociabilis",308,NA,"m","sociabilis",NA,NA,NA,NA,NA,NA,NA,NA,3300
644,"Snail Kite","Accipitriformes","Accipitridae","Rostrhamus","sociabilis",335,NA,"f","sociabilis",NA,NA,NA,NA,NA,NA,NA,NA,3300
644,"Snail Kite","Accipitriformes","Accipitridae","Rostrhamus","sociabilis",394,22.8,"m","plumbeus","Florida, USA",NA,NA,NA,NA,NA,NA,NA,3300
644,"Snail Kite","Accipitriformes","Accipitridae","Rostrhamus","sociabilis",446,47.8,"f","plumbeus","Florida, USA",NA,NA,NA,NA,NA,NA,NA,3300
645,"Common Black Hawk","Accipitriformes","Accipitridae","Buteogallus","anthracinus",793,NA,"m",NA,"Panama",NA,NA,NA,NA,NA,NA,NA,3450
645,"Common Black Hawk","Accipitriformes","Accipitridae","Buteogallus","anthracinus",1199,NA,"f",NA,"Panama",NA,NA,NA,NA,NA,NA,NA,3450
649,"Harris's Hawk","Accipitriformes","Accipitridae","Parabuteo","unicinctus",690,NA,"m",NA,"Texas, USA",NA,NA,NA,NA,NA,NA,NA,3350
649,"Harris's Hawk","Accipitriformes","Accipitridae","Parabuteo","unicinctus",725,NA,"m",NA,"Arizona, USA",NA,NA,NA,NA,NA,NA,NA,3350
649,"Harris's Hawk","Accipitriformes","Accipitridae","Parabuteo","unicinctus",998,NA,"f",NA,"Texas, USA",NA,NA,NA,NA,NA,NA,NA,3350
649,"Harris's Hawk","Accipitriformes","Accipitridae","Parabuteo","unicinctus",1047,NA,"f",NA,"Arizona, USA",NA,NA,NA,NA,NA,NA,NA,3350
650,"White-tailed Hawk","Accipitriformes","Accipitridae","Geranoaetus","albicaudatus",844,NA,"m",NA,NA,1,"Buteo albicaudatus",NA,NA,NA,NA,NA,3410
650,"White-tailed Hawk","Accipitriformes","Accipitridae","Geranoaetus","albicaudatus",928,NA,"f",NA,NA,1,"Buteo albicaudatus",NA,NA,NA,NA,NA,3410
652,"Gray Hawk","Accipitriformes","Accipitridae","Buteo","plagiatus",429,NA,"m",NA,"Arizona, USA",1,"Buteo nitidus",NA,NA,NA,NA,NA,3460
652,"Gray Hawk","Accipitriformes","Accipitridae","Buteo","plagiatus",628,NA,"f",NA,"Arizona, USA",1,"Buteo nitidus",NA,NA,NA,NA,NA,3460
653,"Red-shouldered Hawk","Accipitriformes","Accipitridae","Buteo","lineatus",544,NA,"m","lineatus",NA,NA,NA,NA,NA,NA,NA,NA,3390
653,"Red-shouldered Hawk","Accipitriformes","Accipitridae","Buteo","lineatus",670,NA,"f","lineatus",NA,NA,NA,NA,NA,NA,NA,NA,3390
654,"Broad-winged Hawk","Accipitriformes","Accipitridae","Buteo","platypterus",420,NA,"m",NA,NA,NA,NA,NA,NA,NA,NA,NA,3430
654,"Broad-winged Hawk","Accipitriformes","Accipitridae","Buteo","platypterus",490,NA,"f",NA,NA,NA,NA,NA,NA,NA,NA,NA,3430
655,"Short-tailed Hawk","Accipitriformes","Accipitridae","Buteo","brachyurus",422,30,"m",NA,"Florida, USA",NA,NA,NA,NA,NA,NA,NA,3440
655,"Short-tailed Hawk","Accipitriformes","Accipitridae","Buteo","brachyurus",583,61,"f",NA,"Florida, USA",NA,NA,NA,NA,NA,NA,NA,3440
656,"Swainson's Hawk","Accipitriformes","Accipitridae","Buteo","swainsoni",808,NA,"m",NA,"Alberta, Canada",NA,NA,NA,NA,NA,NA,NA,3420
656,"Swainson's Hawk","Accipitriformes","Accipitridae","Buteo","swainsoni",1109,NA,"f",NA,"Alberta, Canada",NA,NA,NA,NA,NA,NA,NA,3420
657,"Zone-tailed Hawk","Accipitriformes","Accipitridae","Buteo","albonotatus",628,NA,"m",NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,3400
657,"Zone-tailed Hawk","Accipitriformes","Accipitridae","Buteo","albonotatus",886,NA,"f",NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,3400
658,"Red-tailed Hawk","Accipitriformes","Accipitridae","Buteo","jamaicensis",923,NA,"m","calurus","Western USA",NA,NA,NA,NA,NA,NA,NA,3370
658,"Red-tailed Hawk","Accipitriformes","Accipitridae","Buteo","jamaicensis",1028,NA,"m",NA,NA,NA,NA,NA,NA,NA,NA,NA,3370
658,"Red-tailed Hawk","Accipitriformes","Accipitridae","Buteo","jamaicensis",1224,NA,"f",NA,NA,NA,NA,NA,NA,NA,NA,NA,3370
658,"Red-tailed Hawk","Accipitriformes","Accipitridae","Buteo","jamaicensis",1266,NA,"f","calurus","Western USA",NA,NA,NA,NA,NA,NA,NA,3370
660,"Rough-legged Hawk","Accipitriformes","Accipitridae","Buteo","lagopus",847,NA,"m",NA,"Britain, UK",NA,NA,NA,NA,NA,NA,NA,3470
660,"Rough-legged Hawk","Accipitriformes","Accipitridae","Buteo","lagopus",1065,NA,"f",NA,"Britain, UK",NA,NA,NA,NA,NA,NA,NA,3470
661,"Ferruginous Hawk","Accipitriformes","Accipitridae","Buteo","regalis",1163,NA,"m",NA,"Western USA",NA,NA,NA,NA,NA,NA,NA,3480
661,"Ferruginous Hawk","Accipitriformes","Accipitridae","Buteo","regalis",1776,NA,"f",NA,"Western USA",NA,NA,NA,NA,NA,NA,NA,3480
703,"Elegant Trogon","Trogoniformes","Trogonidae","Trogon","elegans",70.9,7.7,NA,NA,"El Salvador",NA,NA,NA,NA,NA,NA,NA,3890
728,"Lewis's Woodpecker","Piciformes","Picidae","Melanerpes","lewis",99,NA,"f",NA,NA,NA,NA,NA,NA,NA,NA,NA,4080
728,"Lewis's Woodpecker","Piciformes","Picidae","Melanerpes","lewis",113,NA,"m",NA,NA,NA,NA,NA,NA,NA,NA,NA,4080
729,"Red-headed Woodpecker","Piciformes","Picidae","Melanerpes","erythrocephalus",71.6,7.6,NA,NA,"Ontario, Canada",NA,NA,NA,NA,NA,NA,NA,4060
730,"Acorn Woodpecker","Piciformes","Picidae","Melanerpes","formicivorus",77.5,10.2,"f",NA,"California, USA",NA,NA,NA,NA,NA,NA,NA,4070
730,"Acorn Woodpecker","Piciformes","Picidae","Melanerpes","formicivorus",81.8,8.2,"m",NA,"California, USA",NA,NA,NA,NA,NA,NA,NA,4070
735,"Gila Woodpecker","Piciformes","Picidae","Melanerpes","uropygialis",60,3.1,"f",NA,"Arizona, USA",NA,NA,NA,NA,NA,NA,NA,4110
735,"Gila Woodpecker","Piciformes","Picidae","Melanerpes","uropygialis",69.7,6.4,"m",NA,"Arizona, USA",NA,NA,NA,NA,NA,NA,NA,4110
736,"Golden-fronted Woodpecker","Piciformes","Picidae","Melanerpes","aurifrons",76.4,6.4,"f",NA,"San Luis Potosi, Mexico",NA,NA,NA,NA,NA,NA,NA,4100
736,"Golden-fronted Woodpecker","Piciformes","Picidae","Melanerpes","aurifrons",85.4,7,"m",NA,"San Luis Potosi, Mexico",NA,NA,NA,NA,NA,NA,NA,4100
737,"Red-bellied Woodpecker","Piciformes","Picidae","Melanerpes","carolinus",66,11.4,"f",NA,"Florida, USA",NA,NA,NA,NA,NA,NA,NA,4090
737,"Red-bellied Woodpecker","Piciformes","Picidae","Melanerpes","carolinus",73.2,9.9,"m",NA,"Florida, USA",NA,NA,NA,NA,NA,NA,NA,4090
738,"Williamson's Sapsucker","Piciformes","Picidae","Sphyrapicus","thyroideus",47.6,2.8,NA,NA,"Nevada, USA",NA,NA,NA,NA,NA,NA,NA,4040
739,"Yellow-bellied Sapsucker","Piciformes","Picidae","Sphyrapicus","varius",50.3,4.3,NA,"varius","Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA,4020
740,"Red-naped Sapsucker","Piciformes","Picidae","Sphyrapicus","nuchalis",45.9,4.8,NA,NA,"Arizona, USA",NA,NA,NA,NA,NA,NA,NA,4021
740,"Red-naped Sapsucker","Piciformes","Picidae","Sphyrapicus","nuchalis",49.2,4.3,"f",NA,"British Columbia, Canada",NA,NA,NA,NA,NA,NA,NA,4021
740,"Red-naped Sapsucker","Piciformes","Picidae","Sphyrapicus","nuchalis",50.5,4.7,"m",NA,"British Columbia, Canada",NA,NA,NA,NA,NA,NA,NA,4021
741,"Red-breasted Sapsucker","Piciformes","Picidae","Sphyrapicus","ruber",48.9,4.4,NA,"daggetti","California, USA",NA,NA,NA,NA,NA,NA,NA,4030
741,"Red-breasted Sapsucker","Piciformes","Picidae","Sphyrapicus","ruber",57.7,4.5,"f","ruber","British Columbia, Canada",NA,NA,NA,NA,NA,NA,NA,4030
741,"Red-breasted Sapsucker","Piciformes","Picidae","Sphyrapicus","ruber",58.3,5.2,"m","ruber","British Columbia, Canada",NA,NA,NA,NA,NA,NA,NA,4030
743,"American Three-toed Woodpecker","Piciformes","Picidae","Picoides","dorsalis",52,3.7,"f",NA,"British Columbia, Canada",NA,NA,NA,NA,NA,NA,NA,4010
743,"American Three-toed Woodpecker","Piciformes","Picidae","Picoides","dorsalis",58.3,3.5,"m",NA,"British Columbia, Canada",NA,NA,NA,NA,NA,NA,NA,4010
744,"Black-backed Woodpecker","Piciformes","Picidae","Picoides","arcticus",66.6,NA,"f",NA,"California, USA",NA,NA,NA,NA,NA,NA,NA,4000
744,"Black-backed Woodpecker","Piciformes","Picidae","Picoides","arcticus",72,NA,"m",NA,"California, USA",NA,NA,NA,NA,NA,NA,NA,4000
746,"Downy Woodpecker","Piciformes","Picidae","Dryobates","pubescens",21.6,NA,NA,NA,"Georgia, USA",1,"Picoides pubescens",NA,NA,NA,NA,NA,3940
746,"Downy Woodpecker","Piciformes","Picidae","Dryobates","pubescens",25.9,1.7,"f",NA,"Pennsylvania, USA",1,"Picoides pubescens",NA,NA,NA,NA,NA,3940
746,"Downy Woodpecker","Piciformes","Picidae","Dryobates","pubescens",27.5,0.9,"m",NA,"Pennsylvania, USA",1,"Picoides pubescens",NA,NA,NA,NA,NA,3940
746,"Downy Woodpecker","Piciformes","Picidae","Dryobates","pubescens",27.7,NA,NA,NA,"Indiana, USA",1,"Picoides pubescens",NA,NA,NA,NA,NA,3940
747,"Nuttall's Woodpecker","Piciformes","Picidae","Dryobates","nuttallii",36.8,1.8,"f",NA,NA,1,"Picoides nuttallii",NA,NA,NA,NA,NA,3970
747,"Nuttall's Woodpecker","Piciformes","Picidae","Dryobates","nuttallii",38,2.6,"m",NA,NA,1,"Picoides nuttallii",NA,NA,NA,NA,NA,3970
748,"Ladder-backed Woodpecker","Piciformes","Picidae","Dryobates","scalaris",30.3,3.7,NA,NA,"Western USA; Sonora, Mexico",1,"Picoides scalaris",NA,NA,NA,NA,NA,3960
748,"Ladder-backed Woodpecker","Piciformes","Picidae","Dryobates","scalaris",30.9,NA,"f",NA,"Tres Marias Is., Mexico",1,"Picoides scalaris",NA,NA,NA,NA,NA,3960
748,"Ladder-backed Woodpecker","Piciformes","Picidae","Dryobates","scalaris",33.7,NA,"m",NA,"Tres Marias Is., Mexico",1,"Picoides scalaris",NA,NA,NA,NA,NA,3960
749,"Red-cockaded Woodpecker","Piciformes","Picidae","Dryobates","borealis",47.4,8.4,"f",NA,"North Carolina, USA",1,"Picoides borealis",NA,NA,NA,NA,NA,3950
749,"Red-cockaded Woodpecker","Piciformes","Picidae","Dryobates","borealis",48.6,6.8,"m",NA,"North Carolina, USA",1,"Picoides borealis",NA,NA,NA,NA,NA,3950
750,"Hairy Woodpecker","Piciformes","Picidae","Dryobates","villosus",51.7,NA,NA,NA,"Bahamas",1,"Picoides villosus",NA,NA,NA,NA,NA,3930
750,"Hairy Woodpecker","Piciformes","Picidae","Dryobates","villosus",52.4,2.8,"f",NA,"Baja California, Mexico",1,"Picoides villosus",NA,NA,NA,NA,NA,3930
750,"Hairy Woodpecker","Piciformes","Picidae","Dryobates","villosus",60,2.9,"m",NA,"Baja California, Mexico",1,"Picoides villosus",NA,NA,NA,NA,NA,3930
750,"Hairy Woodpecker","Piciformes","Picidae","Dryobates","villosus",62.5,2,"f",NA,"Pennsylvania, USA",1,"Picoides villosus",NA,NA,NA,NA,NA,3930
750,"Hairy Woodpecker","Piciformes","Picidae","Dryobates","villosus",67.5,4.7,"f",NA,"Montana, USA",1,"Picoides villosus",NA,NA,NA,NA,NA,3930
750,"Hairy Woodpecker","Piciformes","Picidae","Dryobates","villosus",70,3.2,"m",NA,"Pennsylvania, USA",1,"Picoides villosus",NA,NA,NA,NA,NA,3930
750,"Hairy Woodpecker","Piciformes","Picidae","Dryobates","villosus",79,4.8,"m",NA,"Montana, USA",1,"Picoides villosus",NA,NA,NA,NA,NA,3930
751,"White-headed Woodpecker","Piciformes","Picidae","Dryobates","albolarvatus",59.2,3.8,"f",NA,"Oregon, USA",1,"Picoides albolarvatus",NA,NA,NA,NA,NA,3990
751,"White-headed Woodpecker","Piciformes","Picidae","Dryobates","albolarvatus",63,3.4,"m",NA,"Oregon, USA",1,"Picoides albolarvatus",NA,NA,NA,NA,NA,3990
753,"Arizona Woodpecker","Piciformes","Picidae","Dryobates","arizonae",44.1,NA,"f",NA,"Arizona, USA",1,"Picoides arizonae",NA,NA,NA,NA,NA,3975
753,"Arizona Woodpecker","Piciformes","Picidae","Dryobates","arizonae",49.4,2.3,"m",NA,"Arizona, USA",1,"Picoides arizonae",NA,NA,NA,NA,NA,3975
757,"(unid. Red/Yellow Shafted) Northern Flicker","Piciformes","Picidae","Colaptes","auratus",125,9.1,"f","auratus","Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA,4123
757,"(unid. Red/Yellow Shafted) Northern Flicker","Piciformes","Picidae","Colaptes","auratus",128,10.3,"m","auratus","Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA,4123
757,"(unid. Red/Yellow Shafted) Northern Flicker","Piciformes","Picidae","Colaptes","auratus",142,2.2,NA,"cafer","Oregon, USA",NA,NA,NA,NA,NA,NA,NA,4123
761,"Gilded Flicker","Piciformes","Picidae","Colaptes","chrysoides",111,7.4,NA,"mearnsi","Arizona, USA",NA,NA,NA,NA,NA,NA,NA,4140
764,"Pileated Woodpecker","Piciformes","Picidae","Dryocopus","pileatus",266,NA,"f",NA,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA,4050
764,"Pileated Woodpecker","Piciformes","Picidae","Dryocopus","pileatus",270,NA,"f",NA,"Washington, USA",NA,NA,NA,NA,NA,NA,NA,4050
764,"Pileated Woodpecker","Piciformes","Picidae","Dryocopus","pileatus",305,NA,"m",NA,"Washington, USA",NA,NA,NA,NA,NA,NA,NA,4050
764,"Pileated Woodpecker","Piciformes","Picidae","Dryocopus","pileatus",308,NA,"m",NA,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA,4050
771,"Crested Caracara","Falconiformes","Falconidae","Caracara","cheriway",834,133,"m",NA,"Panama",NA,NA,NA,NA,NA,NA,NA,3620
771,"Crested Caracara","Falconiformes","Falconidae","Caracara","cheriway",953,63.2,"f",NA,"Panama",NA,NA,NA,NA,NA,NA,NA,3620
771,"Crested Caracara","Falconiformes","Falconidae","Caracara","cheriway",1117,71,"m",NA,"Florida, USA",NA,NA,NA,NA,NA,NA,NA,3620
771,"Crested Caracara","Falconiformes","Falconidae","Caracara","cheriway",1220,76,"f",NA,"Florida, USA",NA,NA,NA,NA,NA,NA,NA,3620
773,"American Kestrel","Falconiformes","Falconidae","Falco","sparverius",90.3,9.3,"m",NA,"Caribbean Is.",NA,NA,NA,NA,NA,NA,NA,3600
773,"American Kestrel","Falconiformes","Falconidae","Falco","sparverius",90.8,6.6,"m","paulus","Florida, USA",NA,NA,NA,NA,NA,NA,NA,3600
773,"American Kestrel","Falconiformes","Falconidae","Falco","sparverius",103,9,"f","paulus","Florida, USA",NA,NA,NA,NA,NA,NA,NA,3600
773,"American Kestrel","Falconiformes","Falconidae","Falco","sparverius",108,NA,"f",NA,"Caribbean Is.",NA,NA,NA,NA,NA,NA,NA,3600
773,"American Kestrel","Falconiformes","Falconidae","Falco","sparverius",111,9.3,"m",NA,"California, USA",NA,NA,NA,NA,NA,NA,NA,3600
773,"American Kestrel","Falconiformes","Falconidae","Falco","sparverius",113,8.9,"m",NA,"Kentucky, USA",NA,NA,NA,NA,NA,NA,NA,3600
773,"American Kestrel","Falconiformes","Falconidae","Falco","sparverius",120,9.2,"f",NA,"California, USA",NA,NA,NA,NA,NA,NA,NA,3600
773,"American Kestrel","Falconiformes","Falconidae","Falco","sparverius",132,9.1,"f",NA,"Kentucky, USA",NA,NA,NA,NA,NA,NA,NA,3600
773,"American Kestrel","Falconiformes","Falconidae","Falco","sparverius",143,NA,"m",NA,"Chile",NA,NA,NA,NA,NA,NA,NA,3600
773,"American Kestrel","Falconiformes","Falconidae","Falco","sparverius",151,NA,"f",NA,"Chile",NA,NA,NA,NA,NA,NA,NA,3600
775,"Merlin","Falconiformes","Falconidae","Falco","columbarius",163,14.1,"m",NA,"New Jersey, USA",NA,NA,NA,NA,NA,NA,NA,3570
775,"Merlin","Falconiformes","Falconidae","Falco","columbarius",218,17.2,"f",NA,"New Jersey, USA",NA,NA,NA,NA,NA,NA,NA,3570
777,"Aplomado Falcon","Falconiformes","Falconidae","Falco","femoralis",271,NA,"m",NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,3590
777,"Aplomado Falcon","Falconiformes","Falconidae","Falco","femoralis",416,NA,"f",NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,3590
780,"Gyrfalcon","Falconiformes","Falconidae","Falco","rusticolus",1170,NA,"m",NA,NA,NA,NA,NA,NA,NA,NA,NA,3540
780,"Gyrfalcon","Falconiformes","Falconidae","Falco","rusticolus",1752,NA,"f",NA,NA,NA,NA,NA,NA,NA,NA,NA,3540
781,"Peregrine Falcon","Falconiformes","Falconidae","Falco","peregrinus",528,29,"m","minor","South Africa",NA,NA,NA,NA,NA,NA,NA,3560
781,"Peregrine Falcon","Falconiformes","Falconidae","Falco","peregrinus",567,NA,"m",NA,"Western Cape, South Africa",NA,NA,NA,NA,NA,NA,NA,3560
781,"Peregrine Falcon","Falconiformes","Falconidae","Falco","peregrinus",598,NA,"m","tundrius","Greenland",NA,NA,NA,NA,NA,NA,NA,3560
781,"Peregrine Falcon","Falconiformes","Falconidae","Falco","peregrinus",600,NA,"m","macropus",NA,NA,NA,NA,NA,NA,NA,NA,3560
781,"Peregrine Falcon","Falconiformes","Falconidae","Falco","peregrinus",652,52.4,"m","anatum","Yukon River, Alaska, USA",NA,NA,NA,NA,NA,NA,NA,3560
781,"Peregrine Falcon","Falconiformes","Falconidae","Falco","peregrinus",771,72,"f","minor","South Africa",NA,NA,NA,NA,NA,NA,NA,3560
781,"Peregrine Falcon","Falconiformes","Falconidae","Falco","peregrinus",825,NA,"f","macropus",NA,NA,NA,NA,NA,NA,NA,NA,3560
781,"Peregrine Falcon","Falconiformes","Falconidae","Falco","peregrinus",828,NA,"f",NA,"Western Cape, South Africa",NA,NA,NA,NA,NA,NA,NA,3560
781,"Peregrine Falcon","Falconiformes","Falconidae","Falco","peregrinus",894,NA,"m","pealei",NA,NA,NA,NA,NA,NA,NA,NA,3560
781,"Peregrine Falcon","Falconiformes","Falconidae","Falco","peregrinus",959,NA,"f","tundrius","Greenland",NA,NA,NA,NA,NA,NA,NA,3560
781,"Peregrine Falcon","Falconiformes","Falconidae","Falco","peregrinus",977,76.4,"f","anatum","Yukon River, Alaska, USA",NA,NA,NA,NA,NA,NA,NA,3560
781,"Peregrine Falcon","Falconiformes","Falconidae","Falco","peregrinus",1201,NA,"f","pealei",NA,NA,NA,NA,NA,NA,NA,NA,3560
782,"Prairie Falcon","Falconiformes","Falconidae","Falco","mexicanus",560,36,"m",NA,"Idaho, USA",NA,NA,NA,NA,NA,NA,NA,3550
782,"Prairie Falcon","Falconiformes","Falconidae","Falco","mexicanus",908,65.9,"f",NA,"Idaho, USA",NA,NA,NA,NA,NA,NA,NA,3550
783,"Monk Parakeet","Psittaciformes","Psittacidae","Myiopsitta","monachus",120,NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,3824
786,"Nanday Parakeet","Psittaciformes","Psittacidae","Aratinga","nenday",128,NA,NA,NA,"Paraguay",1,"Nandayus nenday",NA,NA,NA,NA,NA,51830
800,"Yellow-chevroned Parakeet","Psittaciformes","Psittacidae","Brotogeris","chiriri",61.6,NA,NA,NA,"Bolivia; California, USA",NA,NA,NA,NA,NA,NA,NA,52021
815,"Budgerigar","Psittaciformes","Psittaculidae","Melopsittacus","undulatus",28.8,2.1,"f",NA,"Eastern Australia",NA,NA,NA,NA,NA,NA,NA,3822
815,"Budgerigar","Psittaciformes","Psittaculidae","Melopsittacus","undulatus",29.2,1.9,"m",NA,"Eastern Australia",NA,NA,NA,NA,NA,NA,NA,3822
872,"Northern Beardless-Tyrannulet","Passeriformes","Tyrannidae","Camptostoma","imberbe",7.4,0.8,NA,NA,"Mexico; Belize",NA,NA,NA,NA,NA,NA,NA,4720
882,"Dusky-capped Flycatcher","Passeriformes","Tyrannidae","Myiarchus","tuberculifer",12.6,NA,NA,"olivascens","Tres Marias Is., Mexico",NA,NA,NA,NA,NA,NA,NA,4550
882,"Dusky-capped Flycatcher","Passeriformes","Tyrannidae","Myiarchus","tuberculifer",20.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4550
882,"Dusky-capped Flycatcher","Passeriformes","Tyrannidae","Myiarchus","tuberculifer",21.9,NA,NA,"atriceps",NA,NA,NA,NA,NA,NA,NA,NA,4550
883,"Ash-throated Flycatcher","Passeriformes","Tyrannidae","Myiarchus","cinerascens",28.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4540
885,"Great Crested Flycatcher","Passeriformes","Tyrannidae","Myiarchus","crinitus",32.1,3.1,NA,NA,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA,4520
886,"Brown-crested Flycatcher","Passeriformes","Tyrannidae","Myiarchus","tyrannulus",28.7,NA,NA,"bahiae",NA,NA,NA,NA,NA,NA,NA,NA,4530
886,"Brown-crested Flycatcher","Passeriformes","Tyrannidae","Myiarchus","tyrannulus",43.8,3.4,NA,NA,"Arizona, USA",NA,NA,NA,NA,NA,NA,NA,4530
889,"Great Kiskadee","Passeriformes","Tyrannidae","Pitangus","sulphuratus",55,NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,4490
889,"Great Kiskadee","Passeriformes","Tyrannidae","Pitangus","sulphuratus",61,4.1,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,4490
889,"Great Kiskadee","Passeriformes","Tyrannidae","Pitangus","sulphuratus",74,NA,NA,"texanus","South Texas; NE Mexico",NA,NA,NA,NA,NA,NA,NA,4490
893,"Sulphur-bellied Flycatcher","Passeriformes","Tyrannidae","Myiodynastes","luteiventris",46.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4510
897,"Tropical Kingbird","Passeriformes","Tyrannidae","Tyrannus","melancholicus",37.4,2.9,NA,NA,"Western Mexico",NA,NA,NA,NA,NA,NA,NA,4460
898,"Couch's Kingbird","Passeriformes","Tyrannidae","Tyrannus","couchii",39,NA,NA,NA,"Texas, USA; NE Mexico",NA,NA,NA,NA,NA,NA,NA,4461
900,"Cassin's Kingbird","Passeriformes","Tyrannidae","Tyrannus","vociferans",45.6,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4480
901,"Thick-billed Kingbird","Passeriformes","Tyrannidae","Tyrannus","crassirostris",55.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4451
902,"Western Kingbird","Passeriformes","Tyrannidae","Tyrannus","verticalis",39.6,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4470
904,"Eastern Kingbird","Passeriformes","Tyrannidae","Tyrannus","tyrannus",37.3,2.1,"f",NA,"New York, USA",NA,NA,NA,NA,NA,NA,NA,4440
904,"Eastern Kingbird","Passeriformes","Tyrannidae","Tyrannus","tyrannus",38,2.4,"m",NA,"New York, USA",NA,NA,NA,NA,NA,NA,NA,4440
904,"Eastern Kingbird","Passeriformes","Tyrannidae","Tyrannus","tyrannus",41.6,2.7,"f",NA,"Kansas, USA",NA,NA,NA,NA,NA,NA,NA,4440
904,"Eastern Kingbird","Passeriformes","Tyrannidae","Tyrannus","tyrannus",42.8,3.8,"m",NA,"Kansas, USA",NA,NA,NA,NA,NA,NA,NA,4440
905,"Gray Kingbird","Passeriformes","Tyrannidae","Tyrannus","dominicensis",46.5,5,NA,NA,"Puerto Rico",NA,NA,NA,NA,NA,NA,NA,4450
907,"Scissor-tailed Flycatcher","Passeriformes","Tyrannidae","Tyrannus","forficatus",39.3,NA,NA,NA,"Oklahoma, USA",NA,NA,NA,NA,NA,NA,NA,4430
912,"Olive-sided Flycatcher","Passeriformes","Tyrannidae","Contopus","cooperi",32.1,2.3,NA,NA,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA,4590
913,"Greater Pewee","Passeriformes","Tyrannidae","Contopus","pertinax",27.2,3.3,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,4600
914,"Western Wood-Pewee","Passeriformes","Tyrannidae","Contopus","sordidulus",13.1,0.8,NA,NA,"Western USA",NA,NA,NA,NA,NA,NA,NA,4620
915,"Eastern Wood-Pewee","Passeriformes","Tyrannidae","Contopus","virens",13.9,0.7,NA,NA,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA,4610
918,"Yellow-bellied Flycatcher","Passeriformes","Tyrannidae","Empidonax","flaviventris",11.8,1,NA,NA,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA,4630
919,"Acadian Flycatcher","Passeriformes","Tyrannidae","Empidonax","virescens",12.6,0.7,NA,NA,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA,4650
920,"Alder Flycatcher","Passeriformes","Tyrannidae","Empidonax","alnorum",12.7,1.1,NA,NA,"Ontario, Canada",NA,NA,NA,NA,NA,NA,NA,4661
921,"Willow Flycatcher","Passeriformes","Tyrannidae","Empidonax","traillii",13.1,1.4,"m",NA,"Connecticut, USA",NA,NA,NA,NA,NA,NA,NA,4660
921,"Willow Flycatcher","Passeriformes","Tyrannidae","Empidonax","traillii",13.7,1.5,"f",NA,"Connecticut, USA",NA,NA,NA,NA,NA,NA,NA,4660
924,"Least Flycatcher","Passeriformes","Tyrannidae","Empidonax","minimus",10,0.8,NA,NA,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA,4670
925,"Hammond's Flycatcher","Passeriformes","Tyrannidae","Empidonax","hammondii",10.3,0.9,"f",NA,NA,NA,NA,NA,NA,NA,NA,NA,4680
925,"Hammond's Flycatcher","Passeriformes","Tyrannidae","Empidonax","hammondii",10.6,0.6,"m",NA,NA,NA,NA,NA,NA,NA,NA,NA,4680
